"hhid","feed_Chickens","feed_Cattle","irrigation","drought","flood","extension_training","animal_ded_area","rice","fhh","covid_shock","ag_comm"
"HID340028",1,NA,1,0,1,NA,1,1,0,2,2
"HID340060",1,NA,1,1,0,NA,1,1,0,1,2
"HID340075",NA,1,1,0,0,NA,1,1,1,1,2
"HID340102",1,1,0,0,0,NA,1,1,0,2,2
"HID340172",1,1,1,0,0,NA,1,1,1,1,2
"HID340262",2,NA,0,1,0,NA,0,1,0,2,2
"HID340310",1,1,0,0,0,NA,1,1,1,1,2
"HID340329",2,1,1,0,0,NA,0,1,0,1,2
"HID340613",2,NA,0,0,0,NA,1,0,1,1,2
"HID340631",2,NA,1,1,0,NA,1,0,0,1,2
"HID340719",1,NA,1,0,0,NA,1,1,1,1,2
"HID340748",2,NA,1,0,0,NA,0,0,0,1,2
"HID340774",2,NA,1,0,1,NA,0,1,1,1,2
"HID340776",NA,1,1,0,0,NA,0,1,1,1,2
"HID340929",1,NA,1,0,0,NA,1,1,0,1,2
"HID340970",NA,NA,1,0,0,NA,1,0,0,2,2
"HID341096",2,NA,1,0,0,NA,1,0,1,1,2
"HID341179",1,NA,1,0,0,NA,0,0,0,1,2
"HID341180",NA,1,1,0,0,NA,1,1,1,1,2
"HID341516",1,1,1,0,0,NA,1,1,0,1,2
"HID341517",1,1,1,0,0,NA,1,1,0,1,2
"HID341528",1,NA,1,0,0,NA,0,0,1,1,2
"HID341637",NA,1,1,0,0,NA,0,1,0,1,2
"HID341940",1,NA,NA,0,0,NA,1,0,0,1,2
"HID342180",2,NA,1,0,0,NA,1,1,1,1,2
"HID342299",1,1,1,0,0,NA,1,1,0,2,2
"HID342315",NA,1,NA,0,0,NA,1,0,0,1,2
"HID342724",1,NA,1,0,0,NA,0,1,0,1,2
"HID342776",1,1,1,0,0,NA,0,1,0,1,2
"HID342814",1,NA,1,0,0,NA,1,1,0,1,2
"HID342866",2,NA,1,0,0,NA,1,0,1,1,2
"HID342904",1,1,1,0,0,NA,1,0,0,1,2
"HID342965",NA,1,1,0,0,NA,0,1,0,1,2
"HID342984",1,1,1,0,0,NA,0,1,1,1,2
"HID343106",1,NA,NA,0,0,NA,1,0,0,1,2
"HID343277",2,NA,1,0,0,NA,1,1,0,1,2
"HID343313",1,NA,NA,0,0,NA,1,0,0,2,2
"HID343555",1,1,1,0,0,NA,0,1,0,1,2
"HID343560",1,NA,1,0,0,NA,1,0,1,1,2
"HID343624",2,NA,1,0,0,NA,1,0,1,1,2
"HID343721",1,2,1,0,0,NA,1,1,1,1,2
"HID343810",NA,1,1,0,0,NA,0,1,0,1,2
"HID343977",1,1,1,1,0,NA,0,1,1,1,2
"HID344058",1,1,1,0,0,NA,0,1,0,1,2
"HID344087",1,NA,1,0,0,NA,1,1,1,1,2
"HID344131",2,1,1,0,0,NA,0,1,0,1,2
"HID344185",1,1,1,0,0,NA,1,1,0,1,2
"HID344324",NA,1,1,0,0,NA,0,1,0,1,2
"HID344352",NA,1,1,0,0,NA,1,1,0,1,2
"HID344441",NA,1,0,1,1,NA,1,1,0,2,2
"HID344660",NA,2,1,1,1,NA,1,1,0,1,2
"HID344691",1,1,1,1,0,NA,1,1,1,1,2
"HID344742",1,NA,1,1,1,NA,1,1,0,2,2
"HID345011",1,NA,1,0,0,NA,1,0,1,1,2
"HID345045",1,NA,1,0,0,NA,1,0,1,1,2
"HID345138",1,NA,NA,0,0,NA,1,0,1,1,2
"HID345143",NA,1,1,0,0,NA,0,1,0,1,2
"HID345159",2,1,NA,0,0,NA,1,0,1,1,2
"HID345382",1,NA,1,0,0,NA,1,1,0,1,2
"HID345449",1,1,0,0,0,NA,0,1,1,1,2
"HID345461",1,1,1,0,0,NA,1,1,0,2,2
"HID345484",2,NA,1,0,0,NA,1,1,1,1,2
"HID345731",2,NA,1,0,0,NA,1,0,0,1,2
"HID345860",NA,1,0,1,0,NA,0,1,1,1,2
"HID345947",NA,1,1,0,0,NA,1,1,1,2,2
"HID345983",1,NA,1,0,0,NA,1,1,0,1,2
"HID346180",1,NA,1,1,0,NA,1,1,0,1,2
"HID346251",1,NA,1,0,0,NA,0,1,0,1,2
"HID346303",2,1,1,1,0,NA,1,1,0,2,2
"HID346336",1,NA,1,0,0,NA,1,1,0,1,2
"HID346497",1,NA,1,0,0,NA,1,0,0,2,2
"HID346543",1,NA,1,0,0,NA,1,0,0,1,2
"HID346577",NA,1,1,0,0,NA,0,1,0,1,2
"HID346711",NA,1,0,0,0,NA,0,1,1,1,2
"HID346787",1,NA,1,0,0,NA,1,0,0,1,2
"HID346932",2,NA,1,0,0,NA,1,1,1,1,2
"HID347055",1,NA,1,0,0,NA,0,0,0,1,2
"HID347065",1,NA,1,0,0,NA,1,0,0,1,2
"HID347398",NA,1,1,0,0,NA,0,1,0,1,2
"HID347482",2,NA,1,0,0,NA,0,0,0,1,2
"HID347483",1,NA,1,0,0,NA,0,1,1,1,2
"HID347567",2,1,0,1,0,NA,1,1,0,2,2
"HID347625",1,NA,1,0,0,1,1,1,0,1,2
"HID347637",1,NA,1,0,0,NA,1,1,1,1,2
"HID347835",2,1,1,1,0,NA,0,1,0,1,2
"HID347862",2,1,NA,0,0,NA,0,0,0,1,2
"HID347873",NA,NA,1,0,0,NA,1,1,1,1,2
"HID347911",1,NA,1,0,0,NA,1,1,0,1,2
"HID347927",NA,2,1,0,0,NA,1,1,0,1,2
"HID347936",1,NA,1,0,0,NA,1,1,0,1,2
"HID347954",2,NA,1,0,0,NA,0,1,0,1,2
"HID348113",2,NA,1,0,0,NA,0,0,0,1,2
"HID348133",NA,1,0,0,0,NA,0,1,0,1,2
"HID348216",NA,1,0,0,0,NA,1,1,0,1,2
"HID348328",2,NA,1,0,0,NA,0,0,1,1,2
"HID348410",2,NA,1,0,0,NA,0,1,0,2,2
"HID348558",NA,1,0,0,1,NA,0,1,0,1,2
"HID348569",2,1,1,0,0,NA,0,1,1,1,2
"HID348603",1,1,1,0,0,NA,0,1,0,1,1
"HID348650",2,1,1,0,1,NA,1,1,0,1,2
"HID348727",NA,1,1,1,1,NA,1,1,0,1,2
"HID348791",1,NA,1,0,0,NA,1,1,1,1,2
"HID348792",1,NA,1,0,0,NA,1,1,0,1,2
"HID348811",NA,2,1,1,0,NA,1,1,0,1,2
"HID348945",NA,2,0,1,0,NA,0,1,0,1,2
"HID348953",1,1,1,0,0,NA,1,1,1,1,2
"HID348959",2,NA,NA,0,0,NA,0,0,0,1,2
"HID348962",1,1,0,0,0,NA,1,1,1,1,2
"HID349108",1,NA,1,0,0,NA,1,1,0,1,2
"HID349362",1,NA,1,0,0,NA,1,1,0,1,2
"HID349407",2,1,1,0,0,NA,0,1,0,1,2
"HID349446",NA,1,1,0,0,NA,1,1,1,1,2
"HID349585",1,NA,1,0,0,NA,1,1,0,1,2
"HID349713",2,2,1,0,0,NA,1,1,0,1,2
"HID349961",1,NA,NA,0,0,NA,1,0,0,1,2
"HID350011",NA,1,1,0,0,NA,0,1,0,1,2
"HID350022",1,NA,0,1,0,NA,1,0,1,1,2
"HID350147",1,NA,1,0,1,NA,1,1,0,1,2
"HID350233",1,1,1,0,0,NA,1,1,0,1,2
"HID350237",NA,NA,0,0,0,NA,1,1,0,1,2
"HID350364",2,NA,NA,0,0,NA,1,0,0,1,2
"HID350405",1,NA,1,0,0,NA,1,1,0,1,2
"HID350482",1,NA,0,0,0,NA,0,1,0,1,2
"HID350502",1,1,1,0,0,NA,1,0,1,1,2
"HID350593",2,NA,0,0,0,NA,0,1,1,1,2
"HID350969",1,NA,1,0,0,NA,1,0,1,1,2
"HID351053",2,NA,1,0,1,NA,1,1,0,1,2
"HID351094",NA,1,1,0,0,NA,1,1,0,2,2
"HID351096",NA,1,1,0,0,NA,0,0,1,2,2
"HID351240",NA,1,1,0,1,NA,1,1,0,1,2
"HID351359",1,NA,0,1,0,NA,1,1,1,1,2
"HID351396",2,NA,1,0,0,NA,1,1,0,1,2
"HID351399",1,NA,1,0,0,NA,1,1,0,1,2
"HID351454",NA,NA,0,0,0,NA,0,0,0,2,2
"HID351458",1,1,0,0,0,NA,1,1,0,1,2
"HID351459",NA,1,NA,0,0,NA,1,0,0,1,2
"HID351486",NA,NA,0,1,0,NA,1,1,0,2,1
"HID351533",NA,1,1,1,0,NA,1,1,0,1,2
"HID351613",1,NA,NA,0,0,NA,1,0,0,1,2
"HID351646",1,1,1,0,0,NA,1,1,0,1,2
"HID351647",1,1,1,0,0,NA,0,0,0,1,2
"HID351650",1,NA,1,0,0,NA,1,0,0,2,2
"HID351805",1,NA,1,1,0,NA,1,1,1,1,2
"HID351965",1,NA,1,0,0,NA,1,1,1,1,2
"HID352083",1,NA,1,0,0,NA,1,1,1,2,2
"HID352284",2,NA,0,1,0,NA,0,1,0,1,2
"HID352543",1,NA,1,0,0,NA,0,1,0,1,2
"HID352627",2,NA,1,0,0,NA,0,1,1,1,2
"HID352634",1,NA,1,0,0,NA,0,1,0,1,2
"HID352638",1,NA,1,0,0,NA,1,0,0,1,2
"HID352671",1,NA,1,0,0,NA,1,1,1,1,2
"HID352736",1,1,1,0,1,NA,1,1,1,1,2
"HID352744",1,NA,0,0,0,NA,0,1,0,1,2
"HID352771",1,1,1,0,0,NA,1,1,1,1,2
"HID352965",1,NA,0,0,0,NA,1,1,1,1,2
"HID352982",2,NA,NA,0,0,NA,1,0,0,1,2
"HID352996",2,NA,0,0,0,NA,1,0,0,1,2
"HID353179",1,NA,1,1,0,NA,1,1,0,1,2
"HID353186",NA,1,1,0,0,NA,1,1,0,1,2
"HID353286",1,1,1,0,0,NA,0,1,0,1,2
"HID353326",1,NA,0,0,0,NA,0,1,0,1,2
"HID353327",NA,1,0,0,0,NA,1,1,1,1,2
"HID353448",2,NA,0,1,0,NA,0,1,1,1,2
"HID353478",1,NA,1,0,0,NA,0,0,0,1,2
"HID353729",2,NA,1,1,0,NA,1,1,0,1,2
"HID353825",NA,1,1,0,0,NA,0,1,0,1,2
"HID353838",2,1,NA,0,0,NA,1,0,1,1,2
"HID353894",1,NA,1,1,0,NA,1,1,0,1,2
"HID353969",2,NA,NA,0,0,NA,1,0,0,1,2
"HID354048",1,1,1,0,0,NA,1,1,0,1,2
"HID354166",1,1,1,0,0,NA,0,1,0,1,2
"HID354328",1,1,1,0,0,NA,0,1,0,1,2
"HID354342",2,NA,NA,0,0,NA,1,0,1,1,2
"HID354358",NA,1,1,0,0,NA,1,1,1,1,2
"HID354418",1,NA,1,0,0,NA,0,1,0,1,2
"HID354443",1,1,NA,0,0,NA,1,0,0,1,2
"HID354544",2,NA,1,0,1,NA,1,1,0,1,2
"HID354575",2,1,1,1,0,NA,0,1,1,1,2
"HID354690",NA,NA,NA,0,0,NA,1,0,1,1,2
"HID354814",1,1,1,0,0,NA,1,1,0,1,2
"HID354973",1,1,1,0,0,NA,0,1,0,1,2
"HID355268",NA,1,0,0,0,NA,1,1,0,1,2
"HID355461",1,NA,1,0,0,NA,1,0,0,1,2
"HID355508",NA,1,1,0,0,NA,1,0,0,1,2
"HID355709",NA,1,1,0,0,NA,0,1,0,1,2
"HID355789",NA,1,1,0,0,NA,1,0,0,1,2
"HID355876",2,2,0,0,1,NA,1,0,0,1,2
"HID355882",2,2,1,0,0,NA,1,1,1,1,2
"HID355903",1,1,1,0,0,NA,0,1,1,1,2
"HID356109",1,NA,1,0,0,NA,0,0,0,1,2
"HID356144",1,1,1,0,0,NA,1,1,1,1,2
"HID356637",NA,1,1,1,0,NA,0,1,0,1,2
"HID356661",2,1,1,0,0,NA,0,1,0,1,2
"HID356714",1,NA,1,0,0,NA,1,1,0,1,2
"HID356805",1,NA,0,1,0,NA,0,1,0,2,2
"HID356923",2,NA,1,1,0,NA,1,1,0,1,2
"HID357061",NA,1,1,0,0,NA,0,1,0,1,2
"HID357235",1,1,1,0,0,NA,1,0,1,1,2
"HID357392",1,NA,1,0,0,NA,1,1,1,1,2
"HID357405",NA,1,0,0,0,NA,1,1,1,1,2
"HID357632",1,NA,1,0,0,NA,1,1,0,1,2
"HID357989",1,NA,1,0,0,NA,1,1,0,1,2
"HID357999",2,2,1,0,0,1,1,1,1,1,2
"HID358345",1,NA,NA,0,0,NA,1,0,0,1,2
"HID358363",1,NA,1,0,1,NA,0,0,0,1,2
"HID358401",2,NA,1,0,0,NA,1,0,1,1,2
"HID358516",NA,1,1,1,0,NA,1,1,0,2,2
"HID358557",2,1,1,0,0,NA,0,1,0,2,2
"HID358687",2,NA,1,0,0,NA,1,1,0,2,2
"HID358689",2,1,1,0,0,NA,1,1,1,1,2
"HID358718",1,NA,1,1,0,NA,0,1,0,2,2
"HID358826",1,1,1,1,0,NA,1,1,0,2,2
"HID359100",NA,1,0,0,0,NA,1,1,0,2,2
"HID359121",2,NA,1,0,1,NA,1,1,0,1,2
"HID359312",NA,1,1,0,0,NA,0,1,1,1,2
"HID359439",2,1,1,0,1,NA,1,1,0,1,2
"HID359469",2,NA,0,0,0,NA,0,1,0,1,2
"HID359475",2,NA,0,0,0,NA,0,1,0,1,2
"HID359529",1,NA,1,1,0,NA,0,1,0,1,2
"HID359563",1,NA,0,0,0,NA,0,1,1,1,2
"HID359658",2,1,1,0,0,NA,1,1,1,1,2
"HID359694",2,NA,0,0,0,NA,0,1,0,2,1
"HID359737",1,1,1,0,0,NA,1,1,0,1,2
"HID359751",1,NA,1,0,0,NA,1,0,1,1,2
"HID359804",1,NA,0,0,0,NA,0,1,1,1,2
"HID359814",NA,1,1,0,0,NA,0,0,0,1,2
"HID359908",2,NA,NA,0,0,NA,1,0,0,1,2
"HID360014",1,1,1,0,0,NA,1,1,1,1,2
"HID360024",1,NA,1,0,0,NA,1,1,0,1,2
"HID360053",2,2,1,0,0,NA,1,1,0,1,2
"HID360093",2,NA,1,1,1,NA,1,1,1,2,2
"HID360113",1,NA,1,0,0,NA,1,1,0,1,2
"HID360132",1,NA,1,0,0,NA,1,1,1,1,2
"HID360206",NA,NA,1,0,0,NA,0,0,0,2,2
"HID360220",NA,1,1,1,0,NA,1,1,0,1,2
"HID360310",1,NA,0,1,0,NA,0,1,0,1,2
"HID360407",1,1,1,0,0,NA,1,1,0,1,2
"HID360447",NA,NA,0,0,0,NA,1,0,0,1,2
"HID360659",NA,NA,1,0,1,NA,0,1,0,1,2
"HID360868",1,NA,0,0,0,NA,0,0,1,1,2
"HID360902",1,1,1,1,0,NA,1,1,0,1,2
"HID360989",1,1,1,0,0,NA,0,1,0,1,2
"HID361087",NA,NA,0,1,0,NA,0,1,0,1,2
"HID361253",1,NA,1,0,0,NA,1,0,1,1,2
"HID361374",1,1,1,0,0,NA,1,1,1,1,2
"HID361454",1,1,1,0,0,NA,1,1,0,1,2
"HID361477",2,NA,0,0,0,NA,1,1,1,1,2
"HID361517",NA,1,1,0,0,NA,1,1,0,1,2
"HID361553",1,NA,1,0,0,NA,1,1,0,1,2
"HID361568",2,NA,1,0,0,NA,1,0,0,1,2
"HID361631",1,NA,1,0,0,NA,0,0,0,1,2
"HID361720",1,1,0,0,0,NA,1,1,0,1,2
"HID361799",NA,NA,0,0,0,NA,0,1,0,1,2
"HID361810",NA,1,1,0,0,NA,1,1,0,2,2
"HID361855",1,1,1,1,0,NA,1,1,1,1,2
"HID361860",2,NA,1,0,0,NA,1,1,0,1,2
"HID361950",NA,1,1,0,0,NA,1,1,0,1,2
"HID361960",NA,NA,NA,0,0,NA,1,0,1,1,2
"HID362043",1,1,1,0,0,NA,1,1,0,1,2
"HID362053",2,NA,NA,0,0,NA,1,0,0,1,2
"HID362057",NA,1,NA,0,0,NA,1,0,0,1,2
"HID362128",1,NA,1,0,0,NA,1,0,0,1,2
"HID362147",2,NA,0,0,0,NA,0,1,0,1,2
"HID362160",1,1,1,0,0,NA,0,1,0,1,2
"HID362193",NA,1,1,0,0,NA,1,1,0,2,2
"HID362200",1,1,1,0,0,NA,1,1,1,1,2
"HID362382",2,NA,NA,0,0,NA,1,0,0,2,2
"HID362427",2,1,1,0,1,NA,0,1,0,1,2
"HID362526",1,NA,1,0,0,NA,1,0,0,1,1
"HID362539",1,NA,1,1,0,NA,0,1,0,1,2
"HID362582",2,1,0,0,0,NA,0,1,1,1,2
"HID362660",1,NA,0,0,0,NA,1,0,0,1,2
"HID362912",1,1,1,0,0,NA,1,1,1,1,2
"HID362980",2,1,1,0,1,NA,0,1,0,2,2
"HID363139",1,NA,1,0,0,NA,0,1,0,1,1
"HID363191",1,NA,0,0,1,NA,1,1,0,1,2
"HID363375",1,NA,1,0,0,NA,1,1,0,2,2
"HID363391",NA,1,1,0,0,NA,0,1,1,1,2
"HID363433",1,NA,1,0,0,NA,1,1,0,1,2
"HID363522",1,1,1,0,0,NA,1,1,1,1,2
"HID363560",1,NA,NA,0,0,NA,1,0,0,1,2
"HID363605",1,1,0,1,0,NA,1,1,0,1,2
"HID363659",1,NA,1,0,0,NA,1,1,0,1,2
"HID363670",2,NA,NA,0,1,NA,1,0,0,2,2
"HID363675",2,NA,1,0,0,NA,0,1,0,2,2
"HID363764",2,1,1,0,1,NA,0,1,0,1,2
"HID363805",NA,1,1,0,0,NA,0,1,0,1,2
"HID363882",NA,NA,1,0,1,NA,0,0,0,1,2
"HID363933",1,1,0,0,0,NA,1,0,0,1,2
"HID364056",2,NA,0,1,0,NA,1,1,0,1,2
"HID364070",2,NA,1,0,1,NA,0,1,0,1,2
"HID364078",1,1,1,0,0,NA,1,1,1,1,2
"HID364331",1,NA,NA,0,0,NA,0,0,1,1,2
"HID364581",2,NA,1,0,0,NA,0,1,1,1,2
"HID364665",1,NA,1,1,0,NA,0,1,0,1,2
"HID364746",2,1,1,0,0,NA,1,1,1,1,2
"HID364785",1,1,1,0,0,NA,1,1,0,1,2
"HID364801",2,NA,1,0,0,NA,1,1,0,1,2
"HID364833",2,NA,1,0,1,NA,1,1,0,1,2
"HID365100",1,NA,1,0,0,NA,0,1,0,1,2
"HID365104",2,1,1,0,1,NA,1,1,1,1,2
"HID365196",NA,1,1,0,0,NA,1,1,0,1,2
"HID365259",1,1,1,0,0,NA,1,1,0,1,2
"HID365266",NA,1,1,0,0,NA,1,1,0,1,2
"HID365296",2,NA,NA,0,0,NA,0,0,1,1,2
"HID365312",1,NA,NA,0,0,NA,1,0,1,1,2
"HID365391",2,NA,1,1,0,NA,0,1,0,1,2
"HID365432",NA,1,1,0,0,NA,1,1,0,1,2
"HID365453",2,NA,0,1,0,NA,1,0,0,2,2
"HID365460",NA,1,0,0,0,NA,1,0,1,1,2
"HID365499",1,1,1,0,0,NA,1,1,1,1,2
"HID365601",NA,2,1,0,0,NA,0,1,0,1,2
"HID365647",1,NA,NA,0,0,NA,0,0,0,2,2
"HID365833",1,NA,1,0,0,NA,1,1,0,1,2
"HID365975",2,NA,1,0,0,NA,1,0,0,1,2
"HID365990",2,NA,1,0,0,NA,1,1,0,1,2
"HID366257",1,NA,0,0,0,NA,1,1,0,1,2
"HID366263",NA,1,1,1,0,NA,1,1,0,1,2
"HID366587",1,NA,1,0,0,NA,1,0,0,1,2
"HID366627",1,NA,1,1,0,NA,1,1,1,1,2
"HID366734",1,NA,1,0,0,NA,1,0,0,1,2
"HID366774",2,1,1,1,0,NA,1,1,1,1,2
"HID366781",2,NA,1,0,0,NA,1,1,1,1,2
"HID366901",NA,2,NA,0,0,NA,1,0,1,1,2
"HID367218",1,NA,1,0,0,NA,1,1,0,2,2
"HID367330",2,1,NA,0,0,NA,1,0,1,1,2
"HID367397",1,1,1,1,0,NA,1,1,0,2,2
"HID367415",NA,1,0,1,1,NA,0,1,0,1,2
"HID367630",NA,1,NA,0,0,NA,0,0,0,1,2
"HID367644",NA,1,1,0,0,NA,0,1,0,1,2
"HID367721",1,NA,1,0,0,NA,1,1,1,1,2
"HID367745",1,1,1,0,0,NA,1,1,1,1,2
"HID367773",2,NA,1,0,0,NA,1,1,1,1,2
"HID367780",1,1,1,0,0,NA,1,1,1,1,2
"HID368003",2,NA,1,1,0,NA,1,1,0,1,2
"HID368111",1,NA,1,1,0,NA,0,1,0,1,2
"HID368116",2,2,1,0,0,NA,1,1,0,1,2
"HID368238",NA,1,0,0,0,NA,1,1,0,1,2
"HID368254",NA,NA,1,1,0,NA,1,1,0,2,2
"HID368498",NA,1,1,0,0,NA,1,1,0,1,2
"HID368637",1,1,1,0,0,NA,1,1,1,1,2
"HID368733",1,NA,1,0,0,NA,1,0,0,1,2
"HID368750",2,NA,0,0,0,NA,0,0,0,1,2
"HID368778",1,NA,1,0,0,NA,1,0,0,1,2
"HID369218",NA,1,1,0,1,NA,0,1,0,1,2
"HID369321",2,2,1,0,0,NA,0,1,1,1,2
"HID369328",2,NA,1,0,1,NA,0,1,0,2,2
"HID369381",1,NA,0,0,0,NA,0,0,0,1,2
"HID369398",2,NA,1,0,0,NA,1,1,0,2,2
"HID369435",1,NA,1,0,0,NA,1,1,0,2,2
"HID369505",1,NA,NA,0,0,NA,1,0,0,1,2
"HID369509",1,NA,0,0,0,NA,1,1,0,1,2
"HID369543",1,NA,1,0,0,NA,1,1,0,1,2
"HID369730",NA,1,0,0,0,NA,1,1,1,1,2
"HID369750",2,NA,0,0,0,NA,1,0,0,2,2
"HID369891",1,NA,1,1,0,NA,1,1,0,1,2
"HID369899",1,NA,1,0,0,NA,1,0,0,1,2
"HID369913",1,NA,1,1,0,NA,1,0,0,1,2
"HID369941",1,NA,1,0,0,NA,1,1,1,1,2
"HID369974",1,NA,1,0,0,NA,0,1,1,1,2
"HID369992",NA,2,1,0,0,NA,0,1,0,1,2
"HID370262",NA,1,0,0,0,NA,1,1,0,2,2
"HID370325",NA,1,0,0,0,NA,1,1,0,1,2
"HID370399",1,NA,1,0,0,NA,1,1,1,1,2
"HID370603",1,NA,1,0,0,NA,1,1,1,2,2
"HID370627",NA,1,1,0,0,NA,1,1,0,1,2
"HID370647",NA,1,1,0,0,NA,0,1,0,1,2
"HID370669",NA,1,1,0,0,NA,1,1,0,1,2
"HID370775",NA,1,1,1,0,NA,1,1,1,2,2
"HID370853",2,1,1,0,0,NA,1,1,0,1,2
"HID370994",1,NA,1,0,1,NA,1,1,0,1,2
"HID371000",1,NA,1,0,0,NA,1,0,0,1,2
"HID371041",1,NA,1,0,0,NA,1,1,0,1,2
"HID371061",2,NA,1,0,0,NA,1,1,1,1,2
"HID371115",2,2,1,0,0,NA,1,1,0,1,2
"HID371169",NA,NA,NA,0,0,NA,1,0,0,1,2
"HID371219",2,NA,1,1,0,NA,1,1,0,1,2
"HID371228",1,NA,0,0,0,NA,0,0,1,1,2
"HID371317",1,1,1,0,0,NA,1,0,0,1,2
"HID371352",2,NA,1,0,1,NA,1,1,0,1,2
"HID371456",1,NA,0,0,0,NA,1,0,0,1,2
"HID371461",1,NA,1,0,0,NA,1,1,0,1,2
"HID371472",1,NA,NA,0,0,NA,0,0,0,1,2
"HID371493",2,NA,1,0,0,NA,1,0,0,1,2
"HID371513",1,1,1,0,0,NA,1,1,0,1,2
"HID371599",1,1,1,0,0,NA,1,0,1,1,2
"HID371601",2,NA,NA,1,0,NA,1,0,0,1,2
"HID371617",1,1,1,0,0,NA,1,1,1,1,2
"HID371716",NA,1,1,0,1,NA,1,1,0,1,2
"HID372102",2,NA,NA,0,0,NA,0,0,1,1,2
"HID372205",2,NA,1,0,0,NA,1,0,0,1,2
"HID372271",NA,1,0,0,0,NA,0,1,0,1,2
"HID372451",1,1,1,0,0,NA,1,1,1,1,2
"HID372604",1,NA,NA,0,1,NA,1,0,1,1,2
"HID372655",1,1,1,1,0,NA,0,1,0,1,2
"HID372680",NA,1,0,0,0,NA,1,1,1,1,2
"HID372699",2,NA,1,0,0,NA,1,1,1,1,2
"HID372706",NA,1,NA,0,0,NA,1,0,1,1,2
"HID372819",1,NA,0,0,0,NA,1,1,0,1,2
"HID372896",1,NA,1,0,0,NA,1,1,0,2,2
"HID372981",1,NA,1,0,1,NA,1,1,1,1,2
"HID373017",2,NA,NA,0,0,NA,0,0,0,1,2
"HID373271",2,NA,1,0,0,NA,0,1,0,1,2
"HID373274",1,NA,0,0,0,NA,0,1,0,1,2
"HID373421",2,NA,0,0,0,NA,1,1,0,1,2
"HID373531",1,NA,1,0,0,NA,0,1,0,1,2
"HID373640",1,1,0,0,0,NA,1,1,0,2,2
"HID373642",1,NA,1,1,0,NA,1,1,0,1,2
"HID373686",1,NA,1,0,0,NA,0,0,0,1,2
"HID373805",NA,2,1,0,0,NA,1,0,0,1,2
"HID373811",2,NA,1,0,0,NA,0,0,0,1,2
"HID373930",1,NA,1,0,0,NA,0,0,0,1,2
"HID373946",2,NA,NA,0,0,NA,1,0,1,1,2
"HID373954",1,NA,1,1,0,NA,1,1,1,1,2
"HID373997",1,NA,1,1,0,NA,1,0,0,2,2
"HID374041",NA,1,1,0,0,NA,0,1,0,1,2
"HID374212",1,NA,0,0,0,NA,1,1,0,1,2
"HID374248",1,NA,1,0,0,NA,1,0,1,1,2
"HID374329",NA,1,NA,0,0,NA,1,0,1,1,2
"HID374377",NA,1,1,1,0,NA,1,0,0,2,2
"HID374401",NA,NA,1,0,0,NA,1,1,1,1,2
"HID374441",2,1,1,0,0,NA,1,0,1,1,2
"HID374671",2,NA,1,0,0,NA,0,0,1,1,2
"HID374767",1,NA,1,0,0,NA,1,1,0,1,2
"HID374781",NA,1,1,0,0,NA,1,1,0,1,2
"HID374802",2,2,0,0,0,NA,1,0,0,1,2
"HID374822",NA,1,1,1,0,NA,0,1,0,2,2
"HID374870",1,NA,1,0,0,NA,0,1,0,2,2
"HID374887",NA,2,NA,0,0,NA,0,0,0,1,2
"HID374893",NA,NA,1,0,0,NA,1,1,0,1,2
"HID374932",2,1,1,0,0,NA,1,1,0,1,2
"HID375055",2,NA,1,0,0,NA,1,0,0,2,2
"HID375230",1,NA,1,0,0,NA,1,1,0,1,2
"HID375336",1,1,1,1,0,NA,0,1,1,1,2
"HID375465",2,1,1,0,0,NA,0,1,0,1,2
"HID375578",1,1,1,0,0,NA,1,1,0,1,2
"HID375947",1,NA,1,0,0,NA,0,0,0,1,2
"HID376016",2,1,1,1,0,NA,0,1,0,1,2
"HID376183",1,1,1,0,0,NA,1,1,0,1,2
"HID376259",1,1,NA,0,0,NA,1,0,0,1,2
"HID376323",2,NA,1,1,0,NA,0,1,0,1,2
"HID376378",1,NA,1,0,1,NA,1,1,1,1,2
"HID376439",1,NA,1,0,1,NA,1,1,0,1,2
"HID376586",2,NA,1,0,0,NA,1,1,1,1,2
"HID376637",1,NA,NA,0,0,NA,1,0,1,2,2
"HID376641",1,1,1,0,0,NA,1,1,0,1,1
"HID376760",1,NA,1,0,0,NA,1,1,1,1,2
"HID376790",1,1,1,0,0,NA,1,1,1,1,2
"HID376809",2,NA,1,0,0,NA,0,1,0,1,2
"HID376896",3,NA,1,0,0,NA,1,1,1,1,2
"HID376908",NA,1,1,0,0,NA,1,1,0,1,2
"HID377137",2,NA,0,0,0,NA,1,0,1,1,2
"HID377142",1,1,1,1,0,NA,1,0,1,1,2
"HID377147",2,NA,0,1,1,NA,0,1,0,1,2
"HID377350",2,2,1,0,0,NA,1,1,0,1,2
"HID377469",NA,NA,0,0,0,NA,0,1,0,1,2
"HID377511",2,NA,1,0,0,NA,1,0,0,1,2
"HID377651",NA,1,1,1,0,NA,0,1,0,2,2
"HID377677",2,NA,NA,0,0,NA,0,0,1,1,2
"HID377736",1,NA,0,0,0,NA,1,1,0,2,2
"HID377743",NA,2,1,0,0,NA,0,1,1,1,2
"HID377790",1,1,1,0,0,NA,0,1,0,1,2
"HID377886",NA,1,0,0,0,NA,1,1,0,1,2
"HID378049",NA,1,NA,0,0,NA,0,0,0,1,2
"HID378134",2,2,1,1,0,NA,1,1,0,1,2
"HID378160",1,1,0,0,0,NA,1,1,0,1,2
