"hhid","fhh","covid_shock","ag_comm","irrigation","drought","flood","extension_training","animal_ded_area","rice","feed_Chickens","feed_Cattle"
"HID356356",0,1,2,1,0,0,NA,1,1,1,NA
"HID356451",1,1,2,0,0,0,NA,1,1,1,1
"HID356594",0,1,2,0,0,0,NA,1,1,2,NA
"HID356707",0,1,2,1,0,0,NA,1,1,NA,1
"HID356725",0,1,2,1,0,0,NA,1,1,1,1
"HID356784",0,1,2,1,0,0,NA,0,0,1,NA
"HID356840",1,1,2,1,0,1,NA,1,1,2,NA
"HID356923",1,1,2,1,0,0,NA,1,1,1,1
"HID356929",0,1,2,NA,0,0,NA,1,0,2,1
"HID357132",0,1,2,0,0,0,NA,1,0,NA,1
"HID357364",0,1,2,1,0,0,NA,1,1,2,2
"HID357446",1,1,2,1,0,0,NA,1,0,2,NA
"HID357474",0,1,2,1,0,0,NA,1,1,1,1
"HID357689",0,1,2,1,0,0,NA,1,0,2,NA
"HID357825",1,2,1,0,0,1,NA,1,1,2,NA
"HID357965",0,1,2,1,0,0,NA,1,0,1,NA
"HID358027",0,1,2,1,0,0,NA,1,1,1,1
"HID358136",0,1,2,1,0,0,NA,1,1,1,1
"HID358204",0,1,2,1,0,0,NA,1,1,1,1
"HID358372",0,1,2,1,0,1,NA,1,1,1,NA
"HID358427",1,2,2,1,1,0,NA,1,1,2,1
"HID358463",0,2,2,0,0,0,NA,1,0,1,NA
"HID358501",0,1,2,1,0,0,NA,1,1,1,1
"HID358565",1,2,2,1,0,1,NA,1,0,1,NA
"HID358600",0,1,2,1,0,0,NA,1,1,1,NA
"HID358920",0,1,2,0,1,0,NA,1,1,1,1
"HID358952",0,1,2,1,0,0,NA,1,1,NA,1
"HID358981",0,2,2,1,1,0,NA,0,0,1,NA
"HID359072",1,1,2,NA,0,0,NA,1,0,2,NA
"HID359254",1,1,2,1,0,0,NA,1,1,1,1
"HID359304",1,1,2,0,0,1,NA,1,1,NA,1
"HID359309",0,1,2,1,0,0,NA,1,1,1,NA
"HID359317",1,1,2,1,0,0,NA,1,0,1,NA
"HID359321",0,1,2,NA,0,0,NA,1,0,2,NA
"HID359592",1,1,2,1,0,0,NA,1,1,1,NA
"HID359683",0,1,2,NA,0,0,NA,1,0,2,NA
"HID359763",0,2,2,1,1,1,NA,1,1,2,2
"HID359822",0,1,2,1,0,0,NA,1,1,2,2
"HID359825",0,1,2,1,0,0,NA,1,1,2,NA
"HID359845",1,1,2,1,0,1,NA,1,1,NA,1
"HID359909",0,1,2,NA,0,0,NA,1,0,1,NA
"HID359980",0,1,2,1,0,0,NA,1,1,2,2
"HID360084",0,1,2,1,0,0,1,1,1,2,NA
"HID360109",1,1,2,1,0,1,NA,1,1,2,2
"HID360189",1,2,1,0,0,0,NA,1,0,2,NA
"HID360317",0,1,2,1,0,1,NA,1,1,1,NA
"HID360358",0,1,2,NA,0,0,NA,1,0,2,NA
"HID360433",0,1,2,1,1,0,NA,1,1,2,1
"HID360457",0,1,2,0,0,0,NA,1,0,1,NA
"HID360579",0,1,2,1,1,0,NA,1,1,2,1
"HID360658",0,2,2,1,1,0,NA,1,1,2,1
"HID360660",0,1,2,1,0,0,NA,1,1,1,1
"HID360703",1,1,2,NA,0,0,NA,0,0,1,NA
"HID360757",0,1,2,1,0,0,NA,1,1,1,1
"HID360825",0,1,1,1,0,0,NA,1,1,1,1
"HID360850",0,1,2,1,1,0,NA,0,1,NA,1
"HID360907",0,1,2,1,0,0,NA,1,1,1,NA
"HID360980",0,2,2,0,1,0,NA,1,1,NA,1
"HID361072",0,1,2,1,0,0,NA,1,1,1,NA
"HID361088",0,2,2,0,0,0,NA,1,0,1,NA
"HID361090",0,1,2,1,0,0,NA,1,1,1,NA
"HID361121",0,1,2,1,0,0,NA,1,1,2,NA
"HID361126",0,1,2,1,1,0,NA,1,1,1,NA
"HID361172",1,2,2,1,1,0,NA,1,1,1,1
"HID361184",0,1,2,1,0,0,NA,1,1,1,1
"HID361188",0,1,2,1,0,0,NA,0,1,1,NA
"HID361192",0,1,2,1,0,0,NA,1,1,1,NA
"HID361323",0,1,1,1,0,0,NA,1,1,2,2
"HID361450",1,1,2,1,1,1,NA,1,1,1,1
"HID361476",0,1,2,1,1,0,NA,1,1,1,1
"HID361540",0,1,2,0,1,0,NA,1,1,1,NA
"HID361573",0,1,2,1,0,0,NA,1,1,1,1
"HID361595",0,1,2,1,0,0,NA,1,1,2,2
"HID361600",1,1,2,NA,0,0,NA,1,0,1,NA
"HID361674",0,1,2,1,1,0,NA,1,1,1,NA
"HID361708",0,1,2,NA,0,0,NA,1,0,1,NA
"HID361793",0,1,2,1,1,1,NA,1,1,1,1
"HID361923",0,1,2,1,0,0,NA,1,1,1,2
"HID361955",1,1,2,1,0,0,NA,1,1,1,NA
"HID362204",1,1,2,NA,0,0,NA,1,0,1,1
"HID362244",0,1,2,1,0,0,NA,1,1,1,NA
"HID362548",0,1,2,1,0,0,NA,1,0,1,NA
"HID362570",0,1,2,0,0,0,NA,1,1,1,NA
"HID362725",1,1,2,1,0,1,NA,1,1,NA,1
"HID362830",1,1,2,1,0,0,NA,1,1,1,NA
"HID362877",1,1,2,1,0,0,NA,1,1,1,1
"HID362908",0,2,2,1,0,1,NA,1,1,1,NA
"HID362947",1,1,2,1,0,0,NA,1,1,1,NA
"HID362996",0,1,2,1,0,0,NA,1,1,1,1
"HID363002",1,1,2,1,0,0,NA,1,0,1,1
"HID363128",0,1,2,1,1,1,NA,1,1,1,NA
"HID363158",0,2,2,1,1,0,NA,1,1,2,NA
"HID363194",0,1,2,0,0,0,NA,1,0,2,NA
"HID363197",0,1,2,0,0,0,NA,1,1,1,1
"HID363265",0,1,2,1,1,0,NA,1,1,1,1
"HID363289",0,1,2,1,1,0,NA,0,1,2,NA
"HID363360",1,1,2,1,0,0,NA,1,1,2,NA
"HID363377",1,1,2,NA,0,0,NA,1,0,1,1
"HID363393",1,1,2,1,0,0,NA,1,1,1,NA
"HID363405",0,1,2,1,0,0,NA,1,1,1,NA
"HID363463",1,1,2,1,0,0,NA,1,1,1,1
"HID363527",1,1,2,1,0,0,NA,1,1,NA,NA
"HID363545",0,1,2,1,0,0,NA,1,1,NA,NA
"HID363576",0,1,2,1,0,0,NA,1,1,1,1
"HID363706",0,1,2,0,0,0,NA,1,1,1,NA
"HID363763",0,1,2,1,0,0,NA,1,1,2,NA
"HID363852",1,1,2,1,0,0,NA,1,1,1,NA
"HID363879",0,1,2,1,1,0,NA,1,1,1,1
"HID363951",0,1,2,1,0,0,NA,1,0,1,NA
"HID363987",0,1,2,1,0,0,NA,0,1,1,NA
"HID363994",0,1,2,1,1,0,NA,1,0,2,1
"HID364162",0,1,2,1,0,0,NA,1,0,2,2
"HID364286",1,2,2,1,0,0,NA,1,1,1,NA
"HID364537",1,1,2,1,0,0,NA,1,1,2,2
"HID364606",0,1,2,1,0,0,NA,0,1,1,NA
"HID364857",0,1,2,0,0,0,NA,1,1,1,NA
"HID364891",0,1,2,1,0,0,NA,1,1,1,NA
"HID364927",0,1,2,1,0,1,NA,1,1,1,1
"HID364961",0,1,2,1,0,0,NA,1,1,2,NA
"HID365099",0,1,2,1,0,0,NA,1,1,2,1
"HID365192",0,1,2,0,0,0,NA,1,1,1,NA
"HID365246",1,1,2,0,0,0,NA,1,0,NA,1
"HID365342",0,1,1,1,0,0,NA,1,0,1,NA
"HID365442",0,1,2,1,0,0,NA,1,0,1,NA
"HID365528",0,1,2,1,1,0,NA,1,1,2,2
"HID365570",0,1,2,1,0,0,NA,1,1,1,2
"HID365701",1,1,2,0,0,0,NA,1,1,NA,1
"HID365879",0,1,2,0,1,0,NA,1,1,NA,NA
"HID365979",0,1,2,1,1,0,NA,1,1,1,1
"HID366077",0,2,1,0,0,1,NA,1,0,2,2
"HID366276",1,1,2,1,0,0,NA,1,1,2,2
"HID366353",0,1,2,1,1,0,NA,1,0,1,1
"HID366446",1,1,2,1,0,0,NA,1,0,1,NA
"HID366571",0,2,2,1,0,0,NA,1,0,1,NA
"HID366670",0,1,2,1,0,0,NA,1,1,1,NA
"HID366707",0,2,2,1,0,1,NA,1,1,1,NA
"HID366794",0,1,2,1,1,0,NA,1,1,2,NA
"HID366832",0,1,2,0,0,0,NA,1,1,1,1
"HID367054",0,1,2,1,0,0,NA,1,1,2,NA
"HID367235",0,1,2,1,1,0,NA,1,1,1,1
"HID367291",0,1,2,1,0,0,NA,1,1,1,NA
"HID367417",1,1,1,1,0,0,NA,1,1,2,NA
"HID367446",1,1,2,1,0,0,NA,1,0,1,NA
"HID367508",0,1,2,1,0,0,NA,1,1,1,NA
"HID367517",1,1,2,1,1,1,NA,1,1,1,NA
"HID367519",0,1,2,NA,0,0,NA,1,0,1,NA
"HID367571",0,1,2,1,0,0,NA,1,0,1,NA
"HID367588",0,2,2,1,1,0,NA,1,0,2,NA
"HID367772",0,1,2,1,0,0,NA,1,0,1,NA
"HID367836",0,1,2,1,0,0,NA,1,1,1,NA
"HID367896",1,1,2,1,0,0,NA,1,1,1,NA
"HID368195",0,1,2,1,0,1,NA,1,1,1,NA
"HID368246",0,1,2,1,0,0,NA,1,1,1,1
"HID368322",0,1,2,0,0,0,NA,1,1,2,2
"HID368339",0,1,2,1,0,0,NA,1,1,2,NA
"HID368459",1,1,2,1,0,1,NA,1,1,1,NA
"HID368570",0,1,2,0,0,0,NA,1,1,1,NA
"HID368578",0,1,2,NA,0,0,NA,1,0,1,NA
"HID368582",0,2,2,0,1,0,NA,1,1,NA,1
"HID368812",0,2,2,1,0,1,NA,1,1,2,NA
"HID368833",0,1,2,1,0,1,NA,1,1,1,1
"HID369135",0,1,1,1,0,0,NA,1,1,1,NA
"HID369240",0,1,2,1,0,0,NA,1,0,1,NA
"HID369446",1,1,2,0,0,1,NA,1,0,2,NA
"HID369457",0,1,2,1,1,0,NA,1,1,1,NA
"HID369500",1,1,2,1,0,0,NA,1,1,1,1
"HID369845",0,1,2,1,0,0,NA,1,1,1,NA
"HID369878",0,1,2,0,0,0,NA,1,0,1,1
"HID369880",0,2,2,0,0,1,NA,1,1,2,NA
"HID369895",0,1,2,1,1,0,NA,1,1,1,NA
"HID369906",1,1,2,NA,0,1,NA,1,0,2,NA
"HID369970",0,1,2,1,0,0,NA,1,1,2,NA
"HID369976",1,1,2,0,0,0,NA,1,1,1,NA
"HID370030",0,1,2,1,1,0,NA,1,0,2,NA
"HID370052",0,1,2,1,0,0,NA,1,1,1,NA
"HID370078",1,1,2,1,0,0,NA,1,1,NA,NA
"HID370166",0,1,2,1,0,0,NA,1,1,1,1
"HID370253",1,1,1,1,0,1,1,1,1,2,1
"HID370314",0,1,2,0,0,0,NA,1,0,2,NA
"HID370428",0,1,2,1,0,0,NA,1,0,1,1
"HID370511",0,1,2,1,0,0,NA,1,1,1,NA
"HID370575",0,1,2,1,0,0,NA,1,1,NA,1
"HID370748",0,1,2,1,0,0,NA,1,1,1,NA
"HID370781",0,1,2,NA,0,0,NA,1,0,1,NA
"HID370798",0,2,2,1,1,0,NA,1,1,2,NA
"HID370831",0,2,2,1,0,0,NA,1,1,1,NA
"HID370850",0,1,2,1,1,0,NA,1,1,2,NA
"HID370883",0,1,2,1,0,0,NA,1,1,2,1
"HID371063",0,1,2,0,0,0,NA,0,0,1,NA
"HID371112",0,1,2,1,0,0,NA,1,1,1,1
"HID371134",0,1,2,NA,0,0,NA,1,0,NA,2
"HID371181",0,1,2,1,1,0,NA,1,1,1,1
"HID371473",0,1,2,1,1,0,NA,1,1,1,NA
"HID371711",0,1,2,1,0,0,NA,1,1,1,NA
"HID371728",0,1,2,1,0,0,NA,1,1,1,1
"HID371827",0,1,2,1,1,0,NA,0,1,1,1
"HID372090",1,2,2,NA,0,0,NA,1,0,2,NA
"HID372172",0,1,2,0,0,0,NA,0,0,2,NA
"HID372293",0,1,2,1,1,0,NA,1,1,1,NA
"HID372351",0,1,2,1,0,0,NA,1,1,2,1
"HID372446",1,1,2,NA,0,0,NA,1,0,NA,1
"HID372517",0,1,2,1,0,1,NA,1,0,2,NA
"HID372533",0,2,2,0,1,0,NA,1,1,2,NA
"HID372649",0,1,2,1,0,0,NA,1,1,1,1
"HID372684",0,2,2,1,1,0,NA,1,0,NA,NA
"HID372706",0,1,2,NA,1,0,NA,1,0,1,NA
"HID372712",0,1,2,1,0,1,NA,1,1,1,1
"HID372795",1,1,2,1,0,0,NA,1,1,2,NA
"HID372848",0,2,2,1,0,0,NA,1,1,1,1
"HID373015",0,1,2,1,1,0,NA,1,1,2,1
"HID373047",0,1,2,1,0,0,NA,1,1,1,NA
"HID373054",0,1,2,1,1,0,NA,1,1,1,NA
"HID373124",0,2,2,0,0,1,NA,1,1,2,NA
"HID373194",0,1,2,1,1,0,NA,1,1,2,2
"HID373195",1,1,2,1,1,0,NA,1,1,1,1
"HID373319",0,2,2,1,0,1,NA,1,0,2,NA
"HID373391",0,1,1,1,1,0,NA,1,1,2,1
"HID373476",0,1,2,1,0,0,NA,1,0,2,2
"HID373589",0,1,2,1,0,0,NA,1,1,2,1
"HID373738",0,1,2,0,0,0,NA,0,1,NA,2
"HID373867",0,1,2,1,0,0,NA,1,1,2,NA
"HID374076",0,1,2,0,0,0,NA,1,0,1,1
"HID374096",0,1,2,1,0,0,NA,1,1,1,1
"HID374127",1,2,2,1,1,0,NA,1,1,1,NA
"HID374165",0,1,1,1,0,0,NA,0,0,1,NA
"HID374282",0,1,2,0,0,1,NA,1,1,1,1
"HID374436",1,1,2,1,0,0,NA,1,1,1,1
"HID374471",0,1,2,1,0,0,NA,0,1,1,NA
"HID374507",1,1,2,1,0,0,NA,1,0,1,NA
"HID374532",0,2,2,1,0,1,NA,1,1,1,1
"HID374541",0,1,2,1,0,0,NA,1,0,1,NA
"HID374580",1,1,2,1,0,0,NA,1,0,1,NA
"HID374847",1,1,2,1,0,0,NA,1,0,1,NA
"HID374856",0,1,2,1,0,0,NA,1,1,2,NA
"HID374883",0,1,2,1,0,0,NA,1,0,1,NA
"HID374892",0,1,2,1,0,0,NA,1,1,1,NA
"HID374901",0,1,2,0,0,0,NA,1,1,1,NA
"HID374904",0,1,2,0,0,0,NA,1,1,1,1
"HID374948",0,1,2,1,1,0,NA,1,1,2,NA
"HID374977",0,2,2,1,1,0,NA,1,0,2,3
"HID374989",0,1,2,1,0,0,NA,0,0,1,NA
"HID375205",0,1,2,1,0,0,NA,1,1,1,NA
"HID375222",0,2,2,1,0,1,NA,1,0,1,NA
"HID375239",1,1,2,1,0,0,NA,0,1,1,NA
"HID375268",0,1,2,1,0,0,NA,1,1,2,NA
"HID375419",0,1,2,1,0,0,NA,1,1,1,NA
"HID375497",0,1,2,1,1,0,NA,1,0,1,1
"HID375586",0,1,2,NA,0,0,NA,1,0,2,NA
"HID375610",0,1,2,1,0,0,NA,1,0,2,1
"HID375693",0,2,2,1,0,1,NA,1,1,2,2
"HID375816",0,2,2,0,1,0,NA,1,1,1,NA
"HID375916",1,1,2,0,0,0,NA,1,0,1,NA
"HID375961",1,1,2,0,0,0,NA,1,1,NA,1
"HID376026",0,2,2,1,0,0,NA,1,1,2,2
"HID376032",0,1,2,1,0,0,1,1,1,1,1
"HID376056",0,1,2,NA,0,0,NA,1,0,1,NA
"HID376286",0,2,2,1,0,0,NA,1,0,2,NA
"HID376368",1,1,2,0,0,0,NA,1,1,1,NA
"HID376401",0,1,2,0,0,0,NA,1,1,NA,1
"HID376504",1,1,2,NA,0,0,NA,1,0,2,NA
"HID376519",0,1,2,1,0,0,1,1,0,2,NA
"HID376560",0,1,2,1,0,0,NA,1,1,NA,2
"HID376626",0,1,2,1,0,0,1,1,1,2,1
"HID376726",0,1,2,1,1,0,NA,1,1,1,NA
"HID376986",0,1,2,1,0,0,NA,1,1,NA,1
"HID377022",1,1,2,1,0,0,NA,1,0,1,NA
"HID377080",0,1,2,1,0,0,NA,1,0,2,NA
"HID377089",0,1,2,1,0,0,NA,1,1,1,1
"HID377287",1,1,2,1,0,0,NA,1,1,1,1
"HID377343",0,1,2,1,0,0,NA,1,0,2,1
"HID377362",0,1,2,1,1,0,NA,1,1,1,1
"HID377454",0,2,2,1,1,0,NA,1,1,1,1
"HID377483",0,1,2,1,0,0,NA,1,1,2,NA
"HID377544",0,1,2,1,0,0,NA,1,1,2,1
"HID377714",1,1,2,1,0,0,NA,1,0,1,NA
"HID377986",0,1,2,1,0,0,NA,1,0,2,NA
"HID378034",0,1,2,1,0,0,NA,1,1,1,1
"HID378249",0,1,2,1,0,1,NA,1,0,1,NA
"HID378275",0,1,2,1,0,0,NA,1,0,2,NA
"HID378290",0,1,2,1,0,0,NA,1,0,1,1
"HID378371",1,1,2,1,1,0,NA,1,0,2,2
"HID378394",0,2,2,1,0,0,NA,1,1,2,2
"HID378470",0,2,2,1,0,0,NA,1,1,1,NA
"HID378657",1,1,2,0,1,0,NA,1,1,NA,1
"HID378683",1,2,2,NA,0,0,NA,1,0,2,NA
"HID378720",1,1,2,1,0,0,NA,1,1,1,NA
"HID378753",0,1,2,1,0,0,NA,1,1,1,NA
"HID378760",1,1,2,1,0,0,NA,1,1,2,NA
"HID378997",0,1,2,1,0,0,NA,1,1,1,NA
"HID379163",1,1,2,1,0,0,NA,1,1,1,NA
"HID379264",1,1,2,1,0,0,NA,1,1,2,NA
"HID379296",0,1,2,1,0,0,NA,1,0,1,NA
"HID379312",0,2,2,1,0,0,NA,1,0,1,1
"HID379362",0,1,2,1,1,0,NA,1,1,2,NA
"HID379371",0,1,2,1,1,0,NA,0,1,1,1
"HID379575",0,1,2,1,0,0,NA,1,1,1,1
"HID379604",0,2,2,1,0,0,NA,1,1,2,NA
"HID379610",1,1,2,1,0,0,NA,0,0,1,NA
"HID379747",0,1,2,0,0,0,NA,1,1,1,1
"HID379783",1,1,2,0,0,1,NA,1,1,1,1
"HID379817",1,1,2,1,0,0,NA,1,1,2,1
"HID379853",1,1,2,1,0,0,NA,1,1,1,1
"HID379941",1,1,2,1,0,0,NA,1,1,1,NA
"HID380067",0,1,2,1,0,0,NA,0,0,1,NA
"HID380189",0,1,2,1,1,0,NA,1,1,1,1
"HID380266",1,1,2,1,0,0,NA,1,0,1,1
"HID380270",0,1,2,1,1,0,NA,1,1,1,1
"HID380309",0,1,2,1,0,1,NA,1,1,1,NA
"HID380315",1,1,2,1,0,0,NA,1,1,1,1
"HID380759",0,1,2,1,0,0,NA,1,0,1,NA
"HID380841",0,1,2,NA,0,0,NA,1,0,2,NA
"HID380842",1,1,2,1,1,0,NA,1,0,1,NA
"HID380846",0,1,2,1,1,1,NA,1,1,1,NA
"HID380875",0,1,2,NA,0,0,NA,1,0,2,NA
"HID380884",1,1,2,NA,0,0,NA,1,0,NA,1
"HID380996",0,1,2,1,0,0,NA,0,1,1,NA
"HID381220",0,1,2,1,1,0,NA,1,1,1,1
"HID381307",0,1,2,1,0,0,NA,1,1,NA,1
"HID381328",1,1,2,1,0,0,NA,1,1,1,1
"HID381333",0,1,2,1,0,0,NA,1,1,1,1
"HID381512",0,1,2,1,1,0,NA,0,0,1,1
"HID381576",0,1,2,0,0,0,NA,1,1,1,1
"HID381577",1,1,2,0,0,0,NA,1,0,1,NA
"HID381580",0,2,2,1,1,1,NA,1,1,1,NA
"HID381597",0,2,2,NA,0,0,NA,1,0,2,NA
"HID381715",0,2,2,1,1,0,NA,1,1,2,1
"HID381720",0,2,2,1,0,0,NA,1,0,1,NA
"HID381765",0,2,2,1,1,0,NA,1,1,1,NA
"HID382071",1,1,2,0,0,0,NA,1,1,1,1
"HID382094",0,1,2,1,0,0,NA,1,0,1,1
"HID382108",0,1,2,NA,0,0,NA,1,0,1,NA
"HID382136",0,1,2,1,0,0,NA,1,1,2,2
"HID382149",0,1,2,1,0,0,NA,1,1,2,NA
"HID382224",0,2,2,1,1,0,NA,1,1,2,NA
"HID382267",0,1,2,NA,0,0,NA,1,0,1,NA
"HID382348",0,1,2,1,0,0,NA,1,1,1,NA
"HID382484",0,1,2,1,0,0,NA,1,0,2,2
"HID382545",0,1,2,NA,0,0,NA,1,0,1,NA
"HID382686",1,1,2,1,0,0,NA,1,0,2,NA
"HID382721",0,2,2,0,0,0,NA,1,0,1,1
"HID382804",0,1,2,NA,0,0,NA,1,0,2,NA
"HID382894",0,1,2,1,0,0,NA,1,1,2,2
"HID382905",1,1,2,0,0,0,NA,1,1,NA,1
"HID382950",1,1,2,NA,0,0,NA,1,0,1,NA
"HID383060",0,1,2,1,0,0,NA,1,1,2,2
"HID383081",0,1,2,1,1,0,NA,1,0,1,1
"HID383091",0,1,2,0,0,0,NA,1,1,1,1
"HID383173",0,2,2,1,1,0,NA,1,1,NA,1
"HID383318",1,1,2,1,0,0,NA,1,1,1,NA
"HID383384",0,1,1,1,0,0,NA,1,0,1,NA
"HID383387",0,1,2,1,0,1,NA,0,1,NA,1
"HID383588",0,1,2,0,0,0,NA,1,1,2,NA
"HID383694",1,1,2,NA,0,0,NA,1,0,2,2
"HID383825",0,1,2,0,0,1,NA,1,1,1,1
"HID383865",0,1,2,1,1,0,NA,1,0,NA,1
"HID384117",1,1,2,1,0,0,NA,1,0,2,NA
"HID384179",0,1,2,1,1,0,NA,1,0,1,1
"HID384213",0,1,2,1,0,0,NA,1,1,NA,1
"HID384316",1,2,2,1,0,0,NA,1,1,1,1
"HID384370",0,2,2,0,0,1,NA,1,1,NA,1
"HID384412",0,1,2,1,0,0,NA,1,1,1,NA
"HID384438",0,1,2,1,0,0,NA,1,0,1,NA
"HID384464",0,1,2,1,0,0,NA,1,1,1,NA
"HID384671",0,1,2,1,0,0,NA,1,0,1,NA
"HID384744",1,1,2,1,0,0,NA,1,1,2,1
"HID384756",0,1,2,1,1,0,NA,1,1,1,1
"HID384813",0,1,2,1,0,0,NA,1,1,2,NA
"HID385032",0,2,2,1,0,0,NA,1,1,2,NA
"HID385107",0,1,2,1,0,0,NA,1,1,1,1
"HID385108",0,1,2,1,0,1,NA,1,1,1,1
"HID385174",1,1,2,1,1,0,NA,1,1,NA,1
"HID385308",1,1,2,NA,0,0,NA,1,0,2,NA
"HID385381",1,1,2,1,0,0,NA,1,1,1,1
"HID385448",1,1,2,1,0,0,NA,1,1,1,1
"HID385772",0,1,2,1,0,0,NA,1,0,2,NA
"HID385808",0,1,2,1,0,0,NA,1,1,1,1
"HID385839",0,1,2,1,0,0,NA,1,1,NA,1
"HID385939",0,1,2,1,0,0,NA,1,0,1,NA
"HID386121",0,1,2,1,0,0,NA,1,0,2,NA
"HID386454",0,1,2,1,0,0,NA,1,1,NA,NA
"HID386486",1,1,2,1,0,0,NA,1,0,2,NA
"HID386550",1,1,2,1,0,0,1,1,1,1,NA
"HID386589",0,1,2,1,0,0,NA,1,1,1,NA
"HID386599",0,1,2,1,0,1,NA,1,0,1,NA
"HID386616",0,1,2,1,0,0,NA,1,1,1,NA
"HID386786",0,1,2,1,0,0,NA,1,1,1,NA
"HID386912",1,1,2,1,0,0,NA,1,1,NA,1
"HID386924",0,1,2,1,1,0,NA,1,1,1,1
"HID386971",1,1,2,1,0,0,NA,1,1,1,NA
"HID386994",0,1,2,1,0,1,NA,1,1,1,NA
"HID387077",0,1,2,1,0,0,NA,1,0,2,1
"HID387107",0,1,2,1,0,0,NA,1,1,2,NA
"HID387108",0,1,2,0,0,0,NA,1,1,NA,1
"HID387154",0,1,2,1,0,0,NA,1,0,2,NA
"HID387211",0,1,2,1,0,1,NA,1,1,1,NA
"HID387307",1,1,2,1,0,0,NA,1,1,1,1
"HID387374",0,1,2,1,0,0,NA,1,0,1,NA
"HID387533",0,1,2,1,0,0,NA,1,1,1,2
"HID387536",0,2,2,1,0,0,NA,1,0,NA,1
"HID387663",0,1,2,1,0,0,NA,1,1,1,1
"HID387677",0,1,2,0,0,0,NA,1,0,1,NA
"HID387694",0,1,1,NA,0,0,NA,1,0,2,NA
"HID387752",0,1,2,1,0,0,NA,1,1,1,NA
"HID387758",0,1,2,1,0,0,NA,0,1,1,1
"HID387822",0,1,2,1,0,0,NA,1,1,1,1
"HID387847",0,1,2,1,0,0,NA,1,1,1,1
"HID387852",1,1,2,NA,0,0,NA,1,0,NA,NA
"HID387909",0,1,2,1,0,0,NA,0,0,NA,1
"HID387974",0,1,2,1,0,0,NA,1,1,1,1
"HID387986",0,1,2,1,0,0,NA,1,0,2,NA
"HID388026",1,1,2,1,0,0,NA,1,1,1,1
"HID388388",0,1,2,1,1,0,NA,1,1,1,NA
"HID388480",0,1,2,NA,1,0,NA,1,0,2,NA
"HID388495",0,1,2,1,0,0,NA,1,1,1,1
"HID388504",0,1,2,1,0,0,NA,1,1,2,NA
"HID388588",0,2,2,0,0,0,NA,1,1,NA,1
"HID388745",1,1,2,NA,0,0,NA,1,0,2,NA
"HID388746",0,1,2,1,0,0,NA,1,1,1,1
"HID388792",0,2,2,1,0,0,NA,1,1,2,NA
"HID388818",0,1,2,1,0,0,NA,1,1,1,NA
"HID388979",1,1,2,1,0,0,NA,1,1,1,NA
"HID389031",0,1,2,NA,0,0,NA,1,0,1,1
"HID389079",0,2,1,1,1,0,NA,1,1,1,1
"HID389174",1,1,2,NA,0,0,NA,1,0,2,NA
"HID389298",0,2,2,1,0,0,NA,1,1,1,NA
"HID389313",0,2,1,0,0,1,NA,1,1,1,2
"HID389334",0,2,1,0,0,0,NA,1,1,2,NA
"HID389427",1,1,2,1,0,0,NA,1,1,NA,1
"HID389592",0,1,2,0,1,0,NA,1,1,NA,1
"HID389615",0,2,2,1,1,0,NA,1,0,2,1
"HID389683",0,1,2,0,0,1,NA,1,0,2,NA
"HID389720",1,1,2,NA,0,0,NA,1,0,1,NA
"HID389748",1,1,2,0,0,0,NA,1,0,2,NA
"HID389757",0,1,2,1,0,0,NA,1,0,1,1
"HID389995",0,2,2,0,1,0,NA,1,0,2,NA
"HID390102",1,1,2,1,0,0,NA,1,1,2,1
"HID390112",0,1,2,1,0,0,NA,1,1,1,NA
"HID390268",1,1,2,1,0,0,NA,1,1,1,1
"HID390318",0,1,2,1,0,0,NA,1,1,1,NA
"HID390365",0,1,2,1,1,0,NA,1,1,1,1
"HID390510",0,2,2,0,0,1,NA,1,1,1,1
"HID390536",1,1,2,0,1,0,NA,1,1,1,1
"HID390554",0,1,2,1,0,1,NA,1,1,2,2
"HID390620",0,1,2,0,0,0,NA,1,1,1,1
"HID390621",0,1,2,1,0,0,NA,1,0,2,NA
"HID390691",0,1,2,1,0,0,NA,1,1,1,1
"HID390726",0,1,2,1,0,0,NA,1,1,1,1
"HID390748",0,1,2,1,0,0,NA,1,1,1,NA
"HID390815",0,1,2,1,0,0,NA,1,0,1,1
"HID390976",1,1,2,1,0,0,NA,1,1,1,NA
"HID391098",0,1,2,1,1,0,NA,1,1,2,NA
"HID391206",0,2,2,NA,0,0,NA,1,0,1,NA
"HID391331",0,1,2,1,1,1,NA,1,1,1,1
"HID391500",0,1,2,1,0,0,NA,1,0,1,NA
"HID391513",0,1,2,1,0,0,NA,1,0,1,NA
"HID391606",1,1,2,NA,0,0,NA,1,0,1,NA
"HID391616",0,1,2,0,0,0,NA,1,1,1,1
"HID391655",0,1,2,1,0,0,NA,1,1,2,2
"HID391659",0,1,2,1,0,0,NA,1,1,2,2
"HID391767",0,1,2,NA,0,0,NA,1,0,NA,1
"HID391772",0,1,2,1,0,0,NA,1,1,1,NA
"HID391837",1,1,2,1,0,0,NA,1,1,NA,1
"HID391962",0,2,2,1,1,0,NA,1,1,1,1
"HID391998",0,1,2,1,1,0,NA,1,0,1,NA
"HID392093",0,1,2,1,0,0,NA,1,1,1,NA
"HID392122",0,1,2,0,0,0,NA,1,1,1,1
"HID392162",1,1,2,1,0,0,NA,1,1,NA,NA
"HID392164",0,1,2,1,0,0,NA,1,1,1,NA
