"hhid","province","raised_Poultry","raised_cattle_buffalo","raised_Livestock","raised_Livestock_Poultry","ag_area","ag_hh","zone","fhh","edu_hh","edu_hh_head","covid_shock","ag_comm","ag_assoc","ag_comm_assoc","animal_area","animal_ded_area","homelot_area","parcel_area","holding_area","animal_area_rate","rice","rice_harv_sold_pct","sold_rice","rice_area_agland_pct","rice_area_total_pct","rice_price_impt","value_rice_prod","rice_price","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price","animal_disease","irrigation","drought","flood","ag_extension_training","family_hours","family_full_days","family_work_days"
"HID152008",10,1,0,0,1,1.5274,1,"Mountain",1,2,0,0,0,0,0,0.0003999999898952,1,0.03,1.5,1.53,0.0002614379,0,NA,NA,NA,NA,0,NA,NA,1,0,0.5,0,NA,NA,NA,NA,0.32735369,0.3267974,0,NA,NA,0,0,0,0,0,444,55.5,81
"HID152040",14,1,1,1,1,0.508,1,"Plain",0,1,1,0,0,0,0,0.003000000026077,1,0.105,0.5,0.60500002,0.0049586776,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,495,61.875,120
"HID152043",11,NA,NA,NA,NA,0.0693,1,"Mountain",0,3,2,0,0,0,0,NA,0,0.022,0.055,0.077,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,512,64,128
"HID152075",5,1,1,1,1,1.316,1,"Mountain",0,2,0,0,0,0,0,0.0010000000474975,1,0.03,1.3,1.33,0.00075187971,1,0.21518987,1,0.98784196,0.97744358,0,7307500,925,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0,116,14.5,62
"HID152095",15,1,0,0,1,0.2415,1,"Tonle Sap",0,2,2,0,0,0,0,0.0005000000237487,1,0.004,0.24,0.244,0.0020491804,1,0,0,0.99378884,0.98360652,1,1080000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,130,16.25,25
"HID152241",3,1,1,1,1,0.006,1,"Plain",0,2,2,0,0,0,0,0.0010000000474975,1,0.5,NA,0.5,0.0020000001,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,30,3.75,15
"HID152378",2,1,1,1,1,0.5038,1,"Tonle Sap",0,1,1,0,0,0,0,0.0017999999690801,1,0.045,0.5,0.54500002,0.003302752,1,0.33333334,1,0.99245733,0.91743118,0,4560000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1506,188.25,302
"HID152470",2,NA,NA,NA,NA,0.1792,1,"Tonle Sap",1,2,2,0,0,0,0,NA,0,0.1045,0.1045,0.20900001,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,900,112.5,180
"HID152769",6,1,0,0,1,0.5065,1,"Tonle Sap",1,1,1,0,0,0,0,0.0020000000949949,1,2.5,0.5,3,0.00066666672,1,0,0,0.98716682,0.16666667,1,1440000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2560,320,320
"HID152815",19,1,1,1,1,0.5006,1,"Mountain",0,1,1,0,0,0,0,0.0006000000284985,1,0.25,0.5,0.75,0.00080000004,1,0,0,0.99880141,0.66666669,1,1000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2316,289.5,486
"HID152890",8,1,0,0,1,0.15,1,"Plain",0,2,1,1,1,1,1,0.0049999998882413,1,0.03,0.13,0.16,0.03125,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1,5040,630,792
"HID152981",18,1,0,0,1,0.0034,1,"Coastal",0,2,2,0,0,0,0,0.0003999999898952,1,0.08,NA,0.079999998,0.0049999999,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0
"HID152998",24,1,1,1,1,10.022,1,"Tonle Sap",0,2,1,0,0,0,0,0.0020000000949949,1,0.14,10,10.14,0.00019723867,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2880,360,360
"HID153004",5,1,1,1,1,0.4812,1,"Mountain",0,2,2,0,0,0,0,0.0012000000569969,1,0.03,0.98,1.01,0.0011881188,1,0.10227273,1,0.99750626,0.47524753,0,3801600,1080,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,792,99,396
"HID153083",8,NA,NA,NA,NA,0.18,1,"Plain",0,1,1,0,0,0,0,NA,0,0.008,0.18,0.18799999,NA,1,0,0,1,0.95744681,1,540000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1200,150,300
"HID153112",12,NA,NA,NA,NA,0.3,1,"Phnom Penh",0,2,1,0,0,0,0,NA,0,0.15,0.3,0.45000002,NA,1,0,0,1,0.66666663,1,4200000,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,153,19.125,39
"HID153136",1,1,0,0,1,0.1221,1,"Tonle Sap",1,2,1,0,0,0,0,0.00089999998454,1,0.056,0.12,0.176,0.0051136361,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1980,247.5,540
"HID153165",5,1,1,1,1,2.327,1,"Mountain",0,3,1,0,0,0,0,0.0020000000949949,1,0.11,2.32,2.4300001,0.00082304527,1,0.34782609,1,0.82509667,0.79012346,0,9338000,1015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,1056,132,264
"HID153219",12,1,0,0,1,0.4204,1,"Phnom Penh",0,2,2,0,0,0,0,0.0003999999898952,1,0.06,0.4,0.46000001,0.00086956518,1,0,0,0.95147479,0.86956519,1,1200000,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,1,1344,168,336
"HID153245",15,1,1,1,1,2.05,1,"Tonle Sap",1,1,1,0,0,0,0,0.0500000007450581,1,0.1,2,2.0999999,0.023809526,1,0.33333334,1,0.97560978,0.95238101,0,5100000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,800,100,100
"HID153278",14,1,1,1,1,0.5162,1,"Plain",1,1,1,0,0,0,0,0.0012000000569969,1,0.03,0.5,0.52999997,0.0022641511,1,0,0,0.96861684,0.94339627,1,1860000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1392,174,256
"HID153280",3,NA,NA,NA,NA,1,1,"Plain",0,1,0,1,0,0,0,NA,0,0.021,NA,0.021,NA,0,NA,NA,NA,NA,0,NA,NA,1,0,1,0,NA,NA,NA,NA,1,47.619049,0,NA,NA,0,0,0,0,0,216,27,60
"HID153452",7,1,1,1,1,1.17,1,"Coastal",0,2,1,0,0,0,0,0.0199999995529652,1,0.125,1.11,1.235,0.016194331,1,0.20491803,1,0.94871795,0.89878541,0,5856000,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2640,330,1680
"HID153515",25,1,0,0,1,0.4623,1,"Plain",1,1,1,0,0,0,0,0.0007999999797903,1,0.02,0.5,0.51999998,0.0015384615,1,0,0,0.99502486,0.88461542,1,1900000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1348,168.5,298
"HID153540",21,NA,NA,NA,NA,1.515,1,"Plain",1,2,2,0,0,0,0,NA,0,0.075,1.5,1.575,NA,1,0.5,1,0.99009901,0.9523809,0,14600000,730,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,780,97.5,300
"HID153705",14,1,0,0,1,0.5025,1,"Plain",1,2,2,0,0,0,0,0.0005000000237487,1,0.08,0.3,0.38,0.0013157895,1,0,0,0.99502486,1.3157895,1,3720000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,135,16.875,45
"HID153798",15,1,1,1,1,1.403,1,"Tonle Sap",0,1,0,0,0,0,0,0.003000000026077,1,0.3,1.3,1.6,0.001875,1,0,0,0.92658591,0.8125,1,5400000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,1,874,109.25,229
"HID153816",4,1,1,1,1,1.455,1,"Tonle Sap",0,3,1,0,0,0,0,0.0049999998882413,1,0.2,1.3,1.5,0.0033333332,1,0.33333334,1,0.89347076,0.86666667,0,6120000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2400,300,300
"HID153961",21,1,0,0,1,0.001,1,"Plain",0,3,3,0,0,0,0,0.0010000000474975,1,0.01,NA,0.0099999998,0.10000001,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,360
"HID153965",17,1,1,1,1,0.53,1,"Tonle Sap",0,2,1,0,0,0,0,0.0099999997764826,1,0.08,NA,0.079999998,0.125,1,0,0,0.94339621,6.25,1,1900000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,980,122.5,372
"HID154012",5,1,1,1,1,0.511,1,"Mountain",1,2,1,0,0,0,0,0.0049999998882413,1,0.03,0.5,0.52999997,0.0094339624,1,0,0,0.9784736,0.94339627,1,2860000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,250,31.25,60
"HID154057",25,1,0,0,1,5.462,1,"Plain",0,3,2,1,0,0,0,0.0810000002384186,1,0.096,5.3,5.3959999,0.01501112,1,0,0,0.29293299,0.29651594,1,2850000,950,1,0,1.3,0,NA,NA,NA,NA,0.23800805,0.2409192,0,NA,NA,0,0,0,0,0,6000,750,1200
"HID154141",3,NA,NA,NA,NA,0.5602,1,"Plain",0,1,1,0,0,1,0,NA,0,0.0375,0.56,0.59750003,NA,1,0,0,0.99964297,0.93723845,1,3600000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,950,118.75,210
"HID154167",5,1,1,1,1,1.702,1,"Mountain",0,2,2,0,0,0,0,0.0020000000949949,1,0.035,1.45,1.485,0.0013468014,1,0.2173913,1,0.70505285,0.80808079,0,5060000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,450,56.25,90
"HID154242",2,1,0,0,1,0.5032,1,"Tonle Sap",1,2,2,0,0,0,0,0.0024000001139939,1,0.08,NA,0.079999998,0.030000001,1,0,0,0.99364072,6.25,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,2,0.25,1
"HID154318",5,1,0,0,1,0.03,1,"Mountain",0,2,2,0,0,0,0,0.0099999997764826,1,0.12,NA,0.12,0.083333336,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,360,45,360
"HID154337",14,1,1,1,1,1.5,1,"Plain",0,1,1,0,0,0,0,NA,0,0.032,1.5,1.5319999,NA,1,0.16666667,1,1,0.97911233,0,2910000,970,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0
"HID154348",6,1,1,1,1,5.004,1,"Tonle Sap",1,1,1,1,0,0,0,0.0010000000474975,1,0.006,5,5.006,0.0001997603,0,NA,NA,NA,NA,0,NA,NA,1,0.5,0.5,600,0,300,0.5,1,0.099920064,0.099880144,0,2400000,4000,0,0,0,1,0,100,12.5,50
"HID154395",4,NA,NA,NA,NA,0.1775,1,"Tonle Sap",1,1,1,0,0,0,0,NA,0,0.075,0.175,0.25,NA,1,0,0,0.98591548,0.69999999,1,1206000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,120,15,30
"HID154450",5,1,0,0,1,0.3735,1,"Mountain",0,2,2,0,0,0,0,0.0005000000237487,1,0.12,0.37,0.49000001,0.0010204082,1,0,0,0.9906292,0.75510204,1,1650000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,3048,381,444
"HID154480",8,1,1,1,1,0.0768,1,"Plain",0,1,1,0,0,0,0,0.0020000000949949,1,0.011,0.07,0.081,0.024691358,1,0,0,0.91145831,0.86419755,1,126000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,3240,405,1080
"HID154548",17,1,1,1,1,0.6504,1,"Tonle Sap",0,2,2,0,0,0,0,0.0003999999898952,1,0.06,0.6,0.66000003,0.00060606055,1,0,0,0.7687577,0.75757575,1,1520000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,942,117.75,246
"HID154569",21,1,0,0,1,0.7,1,"Plain",0,2,1,0,0,0,0,NA,0,0.09,0.7,0.79000002,NA,1,0.5,1,1,0.88607591,0,8000000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,30,3.75,18
"HID154719",7,1,1,1,1,1.5225,1,"Coastal",0,2,2,0,0,0,0,0.0024999999441206,1,0.1,1.5,1.6,0.0015624999,1,0,0,0.98522168,0.9375,1,6120000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,1440,180,240
"HID154723",8,1,0,0,1,0.003,1,"Plain",0,1,0,0,0,0,0,0.0010000000474975,1,0.03,NA,0.029999999,0.033333335,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,864,108,144
"HID154778",16,1,1,1,1,6.5066,1,"Mountain",0,1,0,0,0,0,0,0.0015999999595806,1,0.04,6.5,6.54,0.00024464831,1,0,0,0.6147604,0.61162078,1,5550000,925,1,0,1.5,0,NA,NA,NA,NA,0.23053515,0.22935779,0,NA,NA,0,0,0,0,0,5382,672.75,789
"HID154835",14,1,0,0,1,0.2724,1,"Plain",1,0,0,0,0,0,0,0.0003999999898952,1,0.072,0.27,0.34200001,0.0011695906,1,0,0,0.99118942,0.78947365,1,186000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,240,30,80
"HID154876",10,1,1,1,1,0.104,1,"Mountain",0,2,1,0,0,0,0,0.0020000000949949,1,0.025,0.1,0.125,0.016000001,1,0,0,0.96153843,0.80000001,1,1100000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,1800,225,720
"HID154906",5,1,1,1,1,0.5018,1,"Mountain",0,1,1,0,0,0,0,0.0015000000130385,1,0.07,0.4,0.47,0.0031914895,1,0,0,0.99641293,1.0638298,1,990000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,360,45,45
"HID154938",5,1,1,1,1,1.0104,1,"Mountain",1,1,0,0,0,0,0,0.0003999999898952,1,0.5,2,2.5,0.00016,1,0,0,0.98970705,0.40000001,1,2640000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,420,52.5,75
"HID155008",8,1,0,0,1,1.5001,1,"Plain",0,2,1,0,0,0,0,9.99999974738e-05,1,0.045,1.5,1.545,6.4724918e-05,1,0,0,0.053329777,0.051779937,1,288000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,936,117,312
"HID155240",2,NA,NA,NA,NA,2.0006,1,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.024,2,2.0239999,NA,1,NA,NA,0.99970007,0.98814231,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,240,30,48
"HID155280",3,NA,NA,NA,NA,5,1,"Plain",0,2,2,0,0,0,0,NA,0,0.0525,5,5.0524998,NA,1,0.5,1,1,0.98960912,0,20400000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,20,2.5,10
"HID155294",9,1,1,1,1,0.0012,1,"Coastal",0,1,1,0,0,0,0,0.0012000000569969,1,0.03,NA,0.029999999,0.040000003,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,360
"HID155301",7,1,1,1,1,1.177,1,"Coastal",0,1,1,0,0,0,0,0.0020000000949949,1,0.03,1.16,1.1900001,0.0016806723,1,0.28947368,1,0.98555648,0.97478986,0,4180000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1024,128,608
"HID155339",7,1,1,1,1,1.2321,1,"Coastal",0,2,2,0,0,0,0,0.00760000012815,1,0.182,1.2,1.382,0.0054992768,1,0,0,0.97394693,0.86830682,1,3978000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,3700,462.5,820
"HID155363",21,1,0,0,1,1.312,1,"Plain",1,2,1,0,0,0,0,0.0020000000949949,1,0.06,1.31,1.37,0.0014598541,1,0.42307693,1,0.76219511,0.729927,0,26000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,180,22.5,36
"HID155393",14,NA,NA,NA,NA,1.752,1,"Plain",1,2,1,1,0,0,0,NA,0,0.105,1.75,1.855,NA,1,0.375,1,0.99885845,0.94339621,0,7200000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,1,735,91.875,189
"HID155447",21,1,0,0,1,1.1037,1,"Plain",1,3,1,0,1,0,1,0.0012000000569969,1,0.09,0.8,0.88999999,0.0013483147,1,0.40909091,1,0.99664766,1.2359551,0,22000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,5520,690,840
"HID155549",2,1,0,0,1,0.3328,1,"Tonle Sap",0,1,1,0,0,0,0,0.0007999999797903,1,0.08,0.32,0.40000001,0.0019999999,1,0,0,0.96153843,0.80000001,1,2754000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,3660,457.5,768
"HID155664",17,1,0,0,1,0.004,1,"Tonle Sap",1,0,0,0,0,0,0,NA,0,0.24,NA,0.23999999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0
"HID155733",4,1,1,1,1,1.6459,1,"Tonle Sap",0,2,0,0,0,0,0,0.0049999998882413,1,0.03,1.74,1.77,0.0028248588,1,0.32352942,1,0.99641532,0.92655367,0,13600000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,656,82,111
"HID155741",17,1,1,1,1,0.3042,1,"Tonle Sap",1,1,1,0,0,0,0,0.003000000026077,1,0.068,0.3,0.368,0.0081521738,1,0,0,0.9861933,0.81521738,1,760000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,1560,195,600
"HID155761",6,1,1,1,1,6.509,1,"Tonle Sap",0,2,2,0,0,0,0,0.003000000026077,1,0.08,6.5,6.5799999,0.00045592707,1,0.40000001,1,0.61453372,0.60790277,0,11000000,1100,1,2.5,2.5,3000,0,1500,0.5,1,0.38408357,0.37993923,0,10500000,3500,0,0,0,0,0,1040,130,160
"HID155775",14,1,1,1,1,0.5078,1,"Plain",0,2,1,0,0,0,0,0.0035999999381602,1,0.1,0.5,0.60000002,0.0059999996,1,0,0,0.98463964,0.83333331,1,1488000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,621,77.625,198
"HID155797",3,1,1,1,1,0.5044,1,"Plain",1,1,1,0,0,0,0,0.0024000001139939,1,0.084,NA,0.083999999,0.028571431,1,0,0,0.99127674,5.9523811,1,1260000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,600,75,120
"HID155840",21,1,1,1,1,1.7805,1,"Plain",1,2,1,0,0,0,0,0.0005000000237487,1,0.14,1.69,1.83,0.00027322405,1,0.30129391,1,0.92670596,0.90163934,0,10603600,980,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,5120,640,850
"HID156103",4,1,0,0,1,0.995,1,"Tonle Sap",0,1,1,0,0,0,0,0.0049999998882413,1,0.42,0.6,1.02,0.004901961,1,0,0,0.44221106,0.43137255,1,1368000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,495,61.875,90
"HID156159",9,NA,NA,NA,NA,0.5,1,"Coastal",0,2,1,0,0,0,0,NA,0,0.03,0.5,0.52999997,NA,1,NA,NA,1,0.94339627,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1680,210,320
"HID156193",18,1,1,1,1,0.4012,1,"Coastal",1,2,1,0,0,0,0,0.0012000000569969,1,0.6,NA,0.60000002,0.0020000001,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,816,102,456
"HID156208",3,NA,NA,NA,NA,0.0915,1,"Plain",0,2,2,0,0,0,0,NA,0,0.1,NA,0.1,NA,1,0,0,1,0.91499996,1,270000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,42,5.25,7
"HID156256",12,1,0,1,1,0.0064,1,"Phnom Penh",0,3,0,0,0,0,0,0.0064000003039837,1,0.216,0.0024,0.2184,0.029304031,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2160,270,720
"HID156307",1,1,0,0,1,2.0015,1,"Tonle Sap",0,2,0,0,0,0,0,0.0010000000474975,1,0.03,NA,0.029999999,0.033333335,1,0.25,1,0.99925059,66.666672,0,6400000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2160,270,720
"HID156338",17,NA,NA,NA,NA,1.002,1,"Tonle Sap",1,0,0,0,0,0,0,NA,0,0.275,NA,0.27500001,NA,1,0,0,0.99800402,3.6363635,1,1900000,950,1,NA,NA,40,0,0,0,0,NA,NA,1,152000,3800,0,0,0,0,0,300,37.5,60
"HID156376",2,1,0,0,1,21.898,1,"Tonle Sap",0,2,1,0,0,0,0,0.0040000001899898,1,0.27,17.4,17.67,0.00022637239,1,0.46698579,1,0.99968034,1.2388794,0,151450000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,4722,590.25,831
"HID156433",14,1,1,1,1,3.951,1,"Plain",0,2,1,0,1,0,1,0.0010000000474975,1,0.08,NA,0.079999998,0.012500001,1,0.40000001,1,0.75930142,37.5,0,22000000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,1780,222.5,620
"HID156574",8,1,0,0,1,3.012,1,"Plain",0,2,1,0,0,0,0,0.0024000001139939,1,0.072,3,3.072,0.00078125001,1,0.43333334,1,0.99601597,0.9765625,0,24000000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,996,124.5,456
"HID156646",15,1,1,1,1,1.3214,1,"Tonle Sap",0,1,1,0,0,0,0,0.0003999999898952,1,0.1,2,2.0999999,0.00019047619,1,0,0,0.99894053,0.62857145,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,180,22.5,57
"HID156668",3,1,0,0,1,0.03,1,"Plain",1,2,1,1,0,0,0,0.0099999997764826,1,0.08,NA,0.079999998,0.125,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,5040,630,1200
"HID156699",1,NA,NA,NA,NA,1,1,"Tonle Sap",1,2,0,0,0,0,0,NA,0,0.1,1,1.1,NA,1,0.30000001,1,1,0.90909088,0,4400000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,90,11.25,30
"HID156752",15,1,1,1,1,7.302,1,"Tonle Sap",0,2,1,0,0,0,0,0.25,1,0.5984,7,7.5984001,0.032901663,1,0.1923077,1,0.95864147,0.92124659,0,27300000,1050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,294,36.75,108
"HID156803",7,1,0,1,1,0.65,1,"Coastal",0,2,2,0,0,0,0,0.0199999995529652,1,0.14,0.67,0.81,0.024691358,1,0,0,0.92307693,0.74074072,1,4692000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,105,13.125,105
"HID156812",20,1,1,1,1,0.443,1,"Plain",0,1,1,0,0,0,0,0.003000000026077,1,0.5,0.24,0.74000001,0.0040540542,1,0,0,0.54176074,0.32432431,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,2022,252.75,362
"HID156915",8,1,0,0,1,0.7016,1,"Plain",0,2,2,0,0,0,0,0.0015999999595806,1,0.12,0.7,0.81999999,0.0019512195,1,0,0,0.99771953,0.85365856,1,8820000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,0,0,0
"HID156948",6,1,0,0,1,0.322,1,"Tonle Sap",0,2,2,1,0,0,0,0.0040000001899898,1,0.12,0.17,0.28999999,0.013793104,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,0,0,1165,145.625,395
"HID156951",3,NA,NA,NA,NA,8e-04,1,"Plain",0,2,2,0,0,0,0,NA,0,0.008,NA,0.0080000004,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,720,90,210
"HID157124",15,NA,NA,NA,NA,5.775,1,"Tonle Sap",0,2,2,1,0,0,0,NA,0,0.085,5.7,5.7849998,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,5865,733.125,870
"HID157190",NA,1,1,1,1,2.1416,1,"",0,1,0,0,0,0,0,0.0006000000284985,1,0.06,NA,0.059999999,0.010000001,1,0,0,0.84049308,30,1,2580000,1000,1,0,0.303,0,NA,NA,NA,NA,0.14148301,5.0500002,0,NA,NA,0,0,0,0,0,4450,556.25,630
"HID157223",3,1,0,0,1,0.3003,1,"Plain",0,2,1,0,0,0,0,0.0003000000142492,1,2.25,0.2,2.45,0.00012244898,1,0,0,0.99900103,0.12244898,1,45000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,1,3060,382.5,420
